Journée du 01/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
17:15,56500,56200,56516
17:30,57800,57000,56884
17:45,57800,57000,57568
18:00,59800,59000,58168
18:15,59800,59000,58924
18:30,62500,61800,60228
18:45,62500,61800,62210
19:00,65000,64300,63764
19:15,65000,64300,64468
19:30,64700,64000,64406
19:45,64700,64000,64090
20:00,63100,62500,63476
20:15,63100,62500,62624
20:30,60900,60300,61570
20:45,60900,60300,60293
21:00,59000,58500,59333
21:15,59000,58500,58744
21:30,57900,57400,58167
21:45,57900,57400,57499
22:00,56900,56400,56800
22:15,56900,56400,57799
22:30,58300,57900,57480
22:45,58300,57900,58894
23:00,59200,58800,58690
23:15,59200,58800,58775
23:30,58400,58100,58169
23:45,58400,58100,57895
,,,
,,,
Journée du 26/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,55632,56700,57621
00:15,55065,57400,57594
00:30,55300,56000,56598
00:45,55300,56000,55168
01:00,53500,53800,54038
01:15,53500,53800,54165
01:30,54200,54300,53711
01:45,54200,54300,53757
02:00,53600,54000,53329
02:15,53600,54000,53687
02:30,52700,52500,52993
02:45,52700,52500,52406
03:00,51300,51500,51589
03:15,51300,51500,51461
03:30,50800,50900,51139
03:45,50800,50900,50800
04:00,50000,50400,50523
04:15,50000,50400,50769
04:30,50300,50700,50690
04:45,50300,50700,50730
05:00,51700,51800,50907
05:15,51700,51800,52411
05:30,52900,53200,52880
05:45,52900,53200,53799
06:00,54700,55600,54513
06:15,54700,55600,56503
06:30,57600,58400,57702
06:45,57600,58400,58937
07:00,59800,61000,60189
07:15,59800,61000,61700
07:30,62200,62800,62787
07:45,62200,62800,63081
08:00,63600,64000,63842
08:15,63600,64000,64634
08:30,64900,65600,65317
08:45,64900,65600,65876
09:00,65400,65800,66095
09:15,65400,65800,65860
09:30,65800,66100,65885
09:45,65800,66100,65792
10:00,65400,65500,65388
10:15,65400,65500,65120
10:30,65000,64100,64561
10:45,65000,64100,64120
11:00,64200,63700,63816
11:15,64200,63700,63868
11:30,64200,63600,63464
11:45,64200,63600,63525
12:00,64500,64500,63723
12:15,64500,64500,63982
12:30,64000,63400,63790
12:45,64000,63400,64181
13:00,64400,64400,63379
13:15,64400,64400,62306
13:30,62000,61500,61666
13:45,62000,61500,61256
14:00,60500,60800,60611
14:15,60500,60800,60526
14:30,61000,60300,59779
14:45,61000,60300,59122
15:00,59800,58500,58782
15:15,59800,58500,58412
15:30,58200,57600,58208
15:45,58200,57600,57523
16:00,57200,57200,57317
16:15,57200,57200,57347
16:30,56300,56800,57075
16:45,56300,56800,56878
17:00,56400,56700,56634
17:15,56400,56700,56682
17:30,57300,57300,56968
17:45,57300,57300,57562
18:00,58200,59000,58346
18:15,58200,59000,59531
18:30,61600,62100,61018
18:45,61600,62100,63118
19:00,65100,65600,64914
19:15,65100,65600,65958
19:30,64300,66100,66138
19:45,64300,66100,65876
20:00,62800,64600,65115
20:15,62800,64600,64202
20:30,60700,62200,63037
20:45,60700,62200,62194
21:00,59300,60400,61314
21:15,59300,60400,60511
21:30,58000,58800,59757
21:45,58000,58800,59368
22:00,56700,57200,58592
22:15,56700,57200,59562
22:30,58600,58700,59323
22:45,58600,58700,60595
23:00,60000,59800,60219
23:15,60000,59800,60162
23:30,59400,59200,59435
23:45,59400,59200,59144
,,,
,,,
Journée du 27/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,58008,57933,58853
00:15,57416,58567,58902
00:30,56200,57300,57967
00:45,56200,57300,56662
01:00,54300,55500,55694
01:15,54300,55500,55962
01:30,54900,56100,55474
01:45,54900,56100,55388
02:00,54300,55600,54978
02:15,54300,55600,55408
02:30,53400,54300,54643
02:45,53400,54300,54279
03:00,51900,53600,53659
03:15,51900,53600,53568
03:30,51200,52800,52961
03:45,51200,52800,52620
04:00,50500,52100,52210
04:15,50500,52100,52498
04:30,50700,52500,52520
04:45,50700,52500,52540
05:00,52400,53300,52660
05:15,52400,53300,54208
05:30,53700,55000,54733
05:45,53700,55000,55572
06:00,56200,57000,56413
06:15,56200,57000,58413
06:30,58900,60300,59725
06:45,58900,60300,60928
07:00,61300,63300,62328
07:15,61300,63300,64047
07:30,64100,65600,65207
07:45,64100,65600,65737
08:00,65000,66500,66348
08:15,65000,66500,66896
08:30,66700,67500,67393
08:45,66700,67500,67742
09:00,67200,67300,67657
09:15,67200,67300,67228
09:30,67100,66600,66849
09:45,67100,66600,66524
10:00,65800,65200,65859
10:15,65800,65200,65297
10:30,64800,64300,64639
10:45,64800,64300,63983
11:00,64200,63500,63547
11:15,64200,63500,63657
11:30,63800,63100,63245
11:45,63800,63100,62968
12:00,64500,63200,63029
12:15,64500,63200,63095
12:30,63200,62500,62806
12:45,63200,62500,63205
13:00,64000,63300,62610
13:15,64000,63300,62071
13:30,61800,61100,61201
13:45,61800,61100,61083
14:00,61100,60700,60768
14:15,61100,60700,60509
14:30,59400,60200,59520
14:45,59400,60200,59107
15:00,58900,58300,58571
15:15,58900,58300,58169
15:30,58000,57200,57486
15:45,58000,57200,57166
16:00,57300,56600,56862
16:15,57300,56600,56623
16:30,56400,56200,56183
16:45,56400,56200,56354
17:00,57700,56200,56259
17:15,57700,56200,56644
17:30,58400,57300,56996
17:45,58400,57300,57764
18:00,59500,59400,58578
18:15,59500,59400,59789
18:30,62600,62200,61174
18:45,62600,62200,63311
19:00,65900,66000,65378
19:15,65900,66000,66394
19:30,65400,66700,66583
19:45,65400,66700,66193
20:00,63800,65000,65266
20:15,63800,65000,64422
20:30,62000,63100,63470
20:45,62000,63100,62527
21:00,60700,61700,61535
21:15,60700,61700,60980
21:30,59500,60300,60434
21:45,59500,60300,60023
22:00,58600,59300,59319
22:15,58600,59300,60186
22:30,60500,61100,60053
22:45,60500,61100,61409
23:00,61500,62000,61107
23:15,61500,62000,60813
23:30,60500,61100,60138
23:45,60500,61100,59947
,,,
,,,
Journée du 28/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,58008,59167,59756
00:15,57416,60133,59870
00:30,58600,58200,59038
00:45,58600,58200,57593
01:00,56700,56400,56502
01:15,56700,56400,56887
01:30,57100,57200,56165
01:45,57100,57200,56246
02:00,56700,56100,55583
02:15,56700,56100,56000
02:30,55600,55100,55411
02:45,55600,55100,55088
03:00,54600,54400,54302
03:15,54600,54400,54250
03:30,54000,53700,53877
03:45,54000,53700,53571
04:00,53300,53000,53185
04:15,53300,53000,53567
04:30,53500,53400,53491
04:45,53500,53400,53616
05:00,54100,54300,53731
05:15,54100,54300,55072
05:30,56400,56400,55877
05:45,56400,56400,56796
06:00,58400,58500,57484
06:15,58400,58500,59422
06:30,61400,61100,60810
06:45,61400,61100,62010
07:00,63800,64000,63353
07:15,63800,64000,64724
07:30,66100,66300,65964
07:45,66100,66300,66379
08:00,67400,67000,66978
08:15,67400,67000,67459
08:30,68600,68100,67998
08:45,68600,68100,68118
09:00,68900,68300,68200
09:15,68900,68300,67772
09:30,68700,67400,67505
09:45,68700,67400,67175
10:00,67700,66500,66751
10:15,67700,66500,66219
10:30,66600,65300,65553
10:45,66600,65300,64922
11:00,65600,64600,64537
11:15,65600,64600,64350
11:30,64700,64100,64054
11:45,64700,64100,63873
12:00,64500,64300,63877
12:15,64500,64300,64027
12:30,64000,63500,63822
12:45,64000,63500,64712
13:00,64300,64900,64130
13:15,64300,64900,63683
13:30,61600,62400,62639
13:45,61600,62400,62217
14:00,61000,61400,61638
14:15,61000,61400,61095
14:30,60200,60100,59807
14:45,60200,60100,59400
15:00,58800,58600,58823
15:15,58800,58600,58606
15:30,58100,57500,57765
15:45,58100,57500,57344
16:00,57500,57200,57266
16:15,57500,57200,56750
16:30,56700,55900,56381
16:45,56700,55900,56053
17:00,56500,55700,55906
17:15,56500,55700,56149
17:30,57500,56800,56519
17:45,57500,56800,56998
18:00,59700,58400,57677
18:15,59700,58400,58875
18:30,62800,61000,60407
18:45,62800,61000,62000
19:00,65600,64100,63598
19:15,65600,64100,64425
19:30,65200,64800,64672
19:45,65200,64800,64361
20:00,63900,63300,63830
20:15,63900,63300,63202
20:30,62300,61700,62172
20:45,62300,61700,61307
21:00,60700,60300,60625
21:15,60700,60300,60165
21:30,60100,59500,59608
21:45,60100,59500,59209
22:00,59300,58400,58586
22:15,59300,58400,59827
22:30,61500,60900,59632
22:45,61500,60900,61168
23:00,62500,61300,60918
23:15,62500,61300,61055
23:30,61800,60800,60477
23:45,61800,60800,60318
,,,
,,,
Journée du 01/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,56919,59400,60158
00:15,56338,60100,60083
00:30,58600,58700,59253
00:45,58600,58700,58114
01:00,56700,56600,56994
01:15,56700,56600,56886
01:30,57400,57000,56335
01:45,57400,57000,56365
02:00,56700,56400,55767
02:15,56700,56400,56162
02:30,55200,55200,55513
02:45,55200,55200,55015
03:00,53900,54100,54211
03:15,53900,54100,54078
03:30,53000,53300,53575
03:45,53000,53300,53020
04:00,52200,52300,52520
04:15,52200,52300,52852
04:30,52000,52600,52679
04:45,52000,52600,52598
05:00,52000,52500,52579
05:15,52000,52500,53428
05:30,53100,53800,53738
05:45,53100,53800,54089
06:00,54000,54500,54403
06:15,54000,54500,55134
06:30,55100,55700,55551
06:45,55100,55700,56028
07:00,56100,56800,56552
07:15,56100,56800,57022
07:30,57200,57400,57442
07:45,57200,57400,57606
08:00,58300,58300,57936
08:15,58300,58300,58552
08:30,59700,59500,59180
08:45,59700,59500,59768
09:00,61000,60100,59861
09:15,61000,60100,60325
09:30,62100,60700,60505
09:45,62100,60700,60622
10:00,62500,60500,60478
10:15,62500,60500,60232
10:30,62300,59400,59974
10:45,62300,59400,59483
11:00,62000,59500,59526
11:15,62000,59500,59319
11:30,61500,58800,59106
11:45,61500,58800,59093
12:00,62400,60500,59512
12:15,62400,60500,59995
12:30,61500,59600,59839
12:45,61500,59600,60658
13:00,62600,61000,60329
13:15,62600,61000,59660
13:30,59400,58000,58411
13:45,59400,58000,57573
14:00,57700,56700,56835
14:15,57700,56700,56426
14:30,56500,56100,55569
14:45,56500,56100,55319
15:00,55300,55000,54779
15:15,55300,55000,54791
15:30,54600,54100,54316
15:45,54600,54100,53994
16:00,53600,53200,53260
16:15,53600,53200,53073
16:30,53000,52500,52919
16:45,53000,52500,52891
17:00,53000,52800,53056
17:15,53000,52800,53363
17:30,54000,54100,53857
17:45,54000,54100,54610
18:00,55700,55900,55508
18:15,55700,55900,56788
18:30,58500,59000,58220
18:45,58500,59000,59679
19:00,61700,61200,60798
19:15,61700,61200,61621
19:30,62500,62200,61961
19:45,62500,62200,61893
20:00,61400,61300,61512
20:15,61400,61300,60936
20:30,59900,59900,59907
20:45,59900,59900,59263
21:00,58900,59000,58769
21:15,58900,59000,58530
21:30,57900,58000,58115
21:45,57900,58000,57888
22:00,57200,57400,57399
22:15,57200,57400,58695
22:30,59100,59100,58623
22:45,59100,59100,60273
23:00,61100,60900,60145
23:15,61100,60900,60220
23:30,61000,60600,59697
23:45,61000,60600,59621
,,,
,,,
Journée du 02/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,56523,59133,59546
00:15,55946,59867,59678
00:30,57500,58400,58954
00:45,57500,58400,57824
01:00,55700,56500,56710
01:15,55700,56500,56927
01:30,56100,57100,56524
01:45,56100,57100,56553
02:00,55600,56600,55949
02:15,55600,56600,56435
02:30,54600,55200,55683
02:45,54600,55200,55146
03:00,53400,54200,54359
03:15,53400,54200,54345
03:30,52500,53600,53879
03:45,52500,53600,53461
04:00,51700,52800,53030
04:15,51700,52800,53013
04:30,51400,52700,52741
